"","tweet"
"581","s promises are all oriented as he keep saying"
"582","thats why i go for"
"583","google trends"
"584","is going to london to learn their failed pandemic response doing something ba"
"585","bakit nga ba pinili ni sen ralph recto si isko moreno from senator ralph recto"
"586","kumakalam na sikmura pangunahing isyu dapat harapin tama po ang solusyon ng doc willie tandem"
"587","such a mature appreciation of retaining taxes as government revenue source and cutting tax rates as stimulant in the covid19 amp post pandemic economy go"
"588","mabilis umaksyon lalo na noong panahon ng pandemya sa ilang buwan lamang nakapagpatayo na ng modernong ospital na nakatulong sa pagbibigay ng mabilis at episyenteng serbisyo para sa mga manilenyo siya ang nagiisang aksyon man si mayor isko"
"589","i love you my president team kaya nga kung sino senator na maninindigan sa adhikain mo ay siya lamang iboboto konothing follows unless they"
"590","wala na akong ibang presko nagiisa lang si sila ang dapat mag backout sila ang panay sabi ng unity unity pero sila sila maglalaban on the ground"
"591","what more kung ito na ang presidente lahat yan makikita natin aktwal na ginagawa di katulad ng iba mananatiling drawing nalang yan"
"592","yes two good men kung alam lang ng mga tao ang nagawa ni nung siya ang maging chaiman ng northrail dun palang may leadership na just a span of few months biased media lang ang unfair"
"593","naman si ang magpapatuloy ng mg visions datu ni sen raul roco malakas ang paniwala ko sa na"
"594","kahit walang endorsement coming from the presgovernorcongressmanmayor and the restok lang at least di ko sinayang boto ko ng family ko sa isang tunay na servant of the people and that is"
"595","nakakainis lang talaga yung ibang kakampinks na edukado kuno pero ayaw mag asal edukado please lang guys respect each others choices"
"596","very touching naman po ito"
"597","sya daw ang financer sa pamilya so nasa kanya ang pondo ng kampanya na 50m hahahaha brief lang ang dala ni yorme hahahhaa"
"598","wag mo kami ulolin"
"599","bakit ba kailangan manira or gagawa ng issues ang mga kandidato pagtatakbo sila sa halalan mapisagot sa makakakita nito"
"600","face reveal"
"601","mas magiging makabuluhan kung aatras na kayo at susuporta kay"
"602","grabeeeee ang sayaaaaa mas masaya dito kaya ano pang hinihintay mo tara"
"603","tama diba walang argumento simpleng pormula lang ito"
"604","sorsogon kanina albay naman ngayon"
"605","blue sorsogon god first"
"606","townhall meeting at bagumbayan daraga albay"
"607","biased lang ang media di nila alam na ito ang totoong makakatulong sa industriya nila"
"608","never again sa magnanakawfake news spreader"
"609","thy will be done to"
"610","korekmay magnet"
"611","sana all"
"612","ang tunay na may pagmamahal sa kapaligiran not just in words but in works"
"613","kitaay ta sa march 1617 negros god first"
"614","we use meaning we acknowledged and trust gods way by surrendering all our thoughts to him if yorme is destined to become president then hell become president coz its gods will"
"615","thats why we have to face the result headon and do more to help in the awareness"
"616","dynee is so funny i see each other in their personalities"
"617","moreno is the first candidate to record for rapplers presidential interview series catch the interview soon on"
"618","look presidential bet isko moreno on wednesday march 9 sits down with nobel laureate and rappler ceo maria ressa in a oneonone interview on his campaign and plans if elected jire carreonrappler"
"619","moreno is the first candidate to record for rapplers presidential interview series catch the interview soon on"
"620","look presidential bet isko moreno on wednesday march 9 sits down with nobel laureate and rappler ceo maria ressa in a oneonone interview on his campaign and plans if elected jire carreonrappler"
"621","ang saya ni kuya joel with has just sat down with"
"622","joel supports morenos presidential bid his phone wallpaper is of moreno and willie ong via"
"623","thanks for dropping by catch the full interview with on"
"624","look whos here in the newsroom manila mayor isko moreno is the first candidate to record for rapplers presidential interview series"
"625","now is live at the rappler hq catching up with presidential bet manila mayor isko moreno watch"
"626","maria and isko sit down to a oneonone interview no timers walang sabong indepth get a handle on your candidate watch out for r"
"627","look rappler ceo maria ressa preparing for the oneonone interview with presidential candidate manila mayor isko moreno on wednesday march 9 moreno is the first candidate to record for rapplers presidential interview series"
"628","look rappler ceo maria ressa preparing for the oneonone interview with presidential candidate manila mayor isko moreno on wednesday march 9 moreno is the first candidate to record for rapplers presidential interview series"
"629","an indepth interview by with presidential candidate"
"630","isko moreno right before the interview starts diba pang nobel laureate ako pangbig time"
"631","direk paolo villaluna directs the first of rapplers interview series on presidential candidates first 100 days with isko moreno domagos"
"632","were doing something interesting today"
"633","presidential candidate isko moreno at the rappler hq for an interview with airing soon via https"
"634","look nobel peace laureate and rappler ceo meets presidential candidate manila mayor isko moreno at the rappler headquarters today for a oneonone interview"
"635","presidential candidate isko moreno at the rappler hq for an interview with airing soon"
"636","look nobel peace laureate and ceo meets presidential candidate manila mayor isko moreno at the rappler headquarters today for a oneonone interview"
"637","ikaw muna hindi ko ugaling magpersmob tol"
"638","ang"
"639","natawa ako sa inyo mga kuyang sige sipagan mo langsabi mo nga tiwala lang ky god"
"640","tama po yan ilapit at ipaintindi ang plataporma sa mga tao at dapat huwag silang pasisilaw sa 500 kapalit ng magandang kinabukasan ng bawat isang pilipino pilipinas god first"
"641","ongoing campaign sortie ng team sa san jose nueva ecija"
"642","hanep sa ang central luzon in 3 days mas maraming naniniwala na panahon na para tao muna ang mauna hindi partidong politiko"
"643","kaya puro high energy and goodvibes ang mga motorcades and rally ni yorme"
"644","dont panic sorry kung walang hakot walang p500 walang cppnpa walang food stub walang bus"
"645","di kailangan maghakot at magbayad ng tao magedit ng pics o magpad ng numbers its all organic"
"646","kung yung iba recycled na lang yung pinapakita nilang madaming tao kay yorme everyday merong pinapakitang na madaming tao evryday 24 town hall meetings na organic na organic ang dami ng tao"
"647","yes dont panic its organic"
"648","yormeong joints dont panic its"
"649","okay lang yan 10 namin kasi sa may 9 naman magkaalaman kung may accuracy ba sa survey ninyo pulse asia"
"650","na switch to isko na kami hindi pa huli ang lahat dont panic"
"651","thank you po"
"652","i agree"
"653","yun oh dont panic"
"654","dont panic"
"655","mamya na teaser the interviews of the wives and children of the 2022 presidentia"
"656","mandarayang media omg"
"657","kung yung iba adik kasi gumagamit ng coke bakit naman si yorme yung mismong nakaka adik haha solid isko moreno dont panic"
"658","dont panic its"
"659","isa ako sa saksing buhay sa malaking pagbabago ng mahal kong siyudad at hindi ko ipagdadamot ipamahagi yon sa buong bansa"
"660","yun oh natural walang halong kemikal"
"661","sana all"
"662","dont expect the country to change when you tolerate the wrong doings of these candidates kawawang pilipinas hinde ka na nagbago dont ever speak to vote wisely and care for the future of the nation"
"663","as a solid isko supporter nakakalungkot talaga na ang mainstream media ay may pinapanigan na kandidato what theyre trying to pulloff is another bbm vs leni by discrediting other candidates well i hope magising na ang buong bansa"
"664","sulong isko huwag uurong"
"665","ito ang tunay na leader nagbabayad ng tax may resibo"
"666","na isko na ang masbate grabe ang warm welcome mayor isko is the one kitang kita na walang hakot kusang dinudumog dont panic"
"667","kay isko posible dont panic"
"668","baka si bbm to o isko"
"669","na isko na ang masbate mayor isko is the one kitang kita na walang hakot kusang dinudumog dont panic"
"670","lang po ang lahat nor artist found doing ground demonstration as if it is a foundation day"
"671","lets move forward tama na ang division and subtraction lets multiply for the betterment of the filipino people"
"672","ito talaga literal na may allignment ang isip salita at gawa"
"673","hypocrite talaga tong si yorme wala ka naman sinabi when recto and mangudadatu mukhang alam mo na olats ka na"
"674","kitang kita ang kababawan ng pag iisip ni kahit kapos sa pangunawa eh sige lang ng sige basta makapanira kay"
"675","si isko ay tunay na mahirap napakahirap umintindi si isko ay trapong tanga"
"676","mayaman ka na isko binulsa mo ang sobrang p50 milyon kahit nagbayad ka pa ng tax na p10m meron ka pa ring p40 milyon wag kami"
"677","mahirap po naman talaga si iskobeta mahirap umintindi trapong tanga talaga si tolongges"
"678","may p50m ka na ibinulsa tapos sasabihin mo mahirap ka rin oo mahirap ka nga mahirap umintindi tanga ka tolongges"
"679","utak trapo talaga hindi minamaliit ni leni ang mga mahihirap punupuntahan sila at tinutulungan hindi lahat ay may chance makapagbulsa ng 50million focus ka na lang sa pondo mo para siguradong malaki pag tapos"
"680","bat ang hilig nitong magsalita ng mga nonsense unang una hindi ka mahirap hoy ang mahirap walang 70m na asset pangalawa mga nasa laylayan or laylayan ng lipunan is an idiomatic expression meaning mga mahihirap"
"681","bat ang hilig nitong magsalita ng mga nonsense unang una hindi ka mahirap hoy ang mahirap walang 70m na asset pangalawa mga nasa laylayan or laylayan ng lipunan is an idiomatic expression meaning mga mahihirap"
"682","galawang trapo talaga instigating class war ginawang literal at saka oi di ka nasa laylayan hindi minamaliit ni vp yung mga nasa laylayan sila yung pinupuntahan niya at tinutulungan"
"683","pwede ba stop the drama and youre a bad actor as well may sobra ka ngang 50m di ba na na declare how about those undeclared"
"684","control your anger and dont be lazy free from vorz"
"685","yung incensed kayo dati sa pero ngayon pinupush nyo yung"
"686","ayusin mo muna ang maynila isko moreno bago ka mangarap maging presidente"
"687","or wala na po kasi silang maibatong ibang issue about kay"
"688","51250 two bedroom condominiums 4000 state of the art hospitals 5 million mac laptops and so much more makukuha yan at mapakinabangan"
"689","cause im dying inside to hold you"
"690","me bill with mocha uson ang aking idol dancer model and political blogger god first another year coming lets prepare this coming election 2022 mocha partylist bless you idol"
"691","we are quiet because we respect the other side still is my president no need to debate and tally all his efforts its countless blue is hope"
"692","worldclass free housing that is what you will get when you vote for check out the tondominiums and binondominiums"
"693","isko moreno domagoso"
"694","sabong na"
"695","pls lets make issa possibe"
"696","ang debate nagiging forum boring sana talaga dumalo na si sa mga susunod na round seriously it would be entertaining and an eyeopener for us voter magkaalaman na talaga kung sino ang dapat iboto"
"697","there is no uncorrupt candidates running for president lahat may issues nagbubulag bulagan lng talaga ang iba dyan vote for less evil"
"698","stop asking me who is the president i support im not into politics"
"699","sorry beh dahil dyan na aq"
"700","tao naman"
"701","paki sagot po"
"702","character development lol loves the attention matibay na nilalang at least ni admit sha sa iya bakak forgiven by the pinklawan but never forgotten pero grb sd btaw maka bash ning ubang supporters ni bbm"
"703","they are posting the bastos posters made by those who attended her rally and i totally agree bastos sya my question now is bakit inakap nyo yung mga naging bukambibig nila dutz mocha gadon et al"
"704","i2 yng the best among the rest"
"705","man with a plan"
"706","man with a plan"
"707","our nation builder"
"708","man with a plan"
"709","a better version of duterte better than leni cory lite sa educational background lang lamang si leni amp duterte kay isko dhil ndi nman abugado si isko pero may puso sa mga pilipinomaka diosmagaling na lidertotoong taosincere at honest"
"710","ito yng sinasabe mong iskorap"
"711","2 joints dont panic its organic"
"712","padagdag naman ng followers para macount hashtag ko huhuhu bago lang ako rito"
"713","this is the meme"
"714","friends pa din"
"715","mag bayad muna siya ng buwis bago ka magaakusa na bias ang media mamulat ka na ate kinabukasan mo ang nakasalalay dito fucking 203 billion pesos pinaguusapan dito"
"716","omg"
"717","kung ang pagpapatayo ni yorme isko ng pabahay sa mahihirap pagsasaayos ng hospital pagpapaganda ng parks and zoo ay trying sound good pwes get iba ang mundo mo"
"718","sana vp and isko can work together para sa bayan ito po ung tunay na pagkakaisa hindi po ung nag color tagging and name tagging para di mahalata na walang nagawa fake din pala pagkakaisa pagkakaisa tapos igroup nyo base on color"
"719","im for leni but i wont deny the fact that mayor isko answered the question very well"
"720","korek ka jan yorme ung p203b na tax payable ng isang pamilya sobra sa sapat na para sa agrikultura"
"721","kuyog"
"722","taoo poooo may utang po ba jan"
"723","sa yong pangangampatya"
"724","knows exactly what he is doing and is on fire tonight"
"725","may awa ang diyos mga kababayan galing na artista talaga nito ni galawang"
"726","grabe na mga supporters pati mga supporters inaaway nila sa comment section ng comelec presidential debate nakikita kasi nila marami nang nag swiswitch to isko at this rate they would end up at 3rd place"
"727","anong ang yong gagawin para magkaroon ng trabaho ang mga bagong graduates"
"728","nakita niyo yon sunog hahahaah"
"729","mr montmayor was corrected by yorme isko re iatfs composition"
"730","are we ready for another covid surge yorme isko"
"731","nanghahawi ng mukha"
"732","is build build build successful will you continue it yorme isko"
"733","first sector he look into if elected president agriculture yorme isko"
"734","my authenticunique and efficient candidate good luck po pres ang naisko"
"735","tuloy ang laban may awa ang diyos"
"736","uses the power of embracing senior citizens and shaking hands with the people via motorcade he reaches out hundreds of thousands of people everyday inexpensive but effective thats"
"737","bakit ako isko hindi naten alam anong pangamba sa future man nabigla ka nga sa pandemic ih kaya tingin ko sya ang dbest para sa posisyon"
"738","thank you jericho arceo"
"739","from fb page of jericho arceo tv sino ang presidente ko at bakit ito po ang aking national pakinggan niyo rin po sana kalagayan namin sa lokal"
"740","ikaw nga walang utak"
"741","i support and believe"
"742","ayana ngay ni marcos ilokano ka met gayam na takrot"
"743","2400 respondents yan ang basehan ng survey nila"
"744","kay na may nagawa na sa kabisera ng pilipinas kaya mag na rin kayo huwag iboto ang mangbubudol at magnanakaw sa darating na mayo ctto"
"745","dont panic"
"746","isip ka na nangiba nagawa na pala ni ang balak mo pagkakaisa na lang kaya naku na kay isko na rin yan ano ba yan"
"747","dds ako pero nag at hindi ko kailangan ang tallano gold ni apo macoy excuse me gumanda lang ang pilipinas noong"
"748","dds ako pero hindi lahat ng dds double standards at sumuporta kay marcos jr"
"749","tulong anong tulong kulang pa ba ang ninakaw ng mga pati ba naman pambayad sa 203billion na estate tax kukunin pa sa kaban ng bayan"
"750","tao muna yan is isko kaya tara na na"
"751","sino ba ang paniniwalan mo yung tago ng tago at to follow na lang ang plataporma o yung may nagawa na at may pruweba pa hindi po nakakahiya ng lumipat sa tama na"
"752","wala ka nang hahanapin pa na"
"753","el presidente"
"754","maraming salamat po candelaria quezon"
"755","maraming salamat po candelaria quezon"
"756","lucena magandang umaga po at maraming salamat"
"757","lucena magandang umaga po at maraming salamat"
"758","as president dutertes term nears end one of his very loyal supporters joins isko moreno domagosos team"
"759","as president dutertes term nears end one of his very loyal supporters joins isko moreno domagosos team"
"760","hindi porket para sa mahirap pwede na yan ok na yan yung mura lang para sa mahirap lang eh tama naman di po ba"
"761","hindi porket para sa mahirap pwede na yan ok na yan yung mura lang para sa mahirap lang eh tama naman di po ba"
"762","bacoor cavite maraming salamat po"
"763","bacoor cavite maraming salamat po"
"764","wala po akong suhol o pambili ng boto ninyo bahay eskwelahan ospital trabaho uunahin ko para sa inyo pangako ito nagawa ko sa manila gagawin ko sa buong bansa"
"765","wala po akong suhol o pambili ng boto ninyo bahay eskwelahan ospital trabaho uunahin ko para sa inyo pangako ito nagawa ko sa manila gagawin ko sa buong bansa"
"766","maraming salamat po kahit gabi na samdam parin ang init ng pagtanggap ninyo"
"767","maraming salamat po kahit gabi na samdam parin ang init ng pagtanggap ninyo"
"768","maraming maraming salamat po bacoor cavite"
"769","maraming maraming salamat po bacoor cavite"
"770","hija sa susunod pumasok ka pupuntahan ka namin sa eskwelahan mo tandahan mo edukasyon ang isa sa prayoridad ko salamat sa diyos salamat sa inyo salamat bacolod"
"771","hija sa susunod pumasok ka pupuntahan ka namin sa eskwelahan mo tandahan mo edukasyon ang isa sa prayoridad ko salamat sa diyos salamat sa inyo salamat bacolod"
"772","salamat sa diyos salamat sa inyo salamat bacolod"
"773","salamat sa diyos salamat sa inyo salamat bacolod"
"774","bbm is my 2nd choice before and is 3rd if i choose again ill put isko as 1st and bbm as 8th choice"
"775","wag mawalan ng hope ilaban natin si isko hanggang may 9 iskonians we still have time and we really need fervent prayers for our countrys future god first"
"776","your choice reflects your values ted failon"
"777","mukhang di niyo ata sinama sa balita niyo sina at may mga naging campaign activities naman din po sila kanina e nasa naman din sila kanina kunsabagay mas mahalaga nga pala sa inyo yung event ni gozon"
"778","hindi naman kayo pinipilit to vote for leni pero wag naman si bbm yung iboto nyo pinagdudukdukan na sa mukha nyo yung resume nya eh gising gising daming qualified dyan"
"779","basta team isko moreno super gu gwapo nyan ctto"
"780","bossing ser mganda din examplena isoli mo yun 50m sa maynila para magamit ng tama"
"781","iskonians lets spread the word about iskos amazing plataporma and achievements lahat po ng videos ng isko vloggers sa youtube ilike and share po natin"
"782","iskonians share share po natin sa mga kapamilya kapuso at kapatid natin"
"783","batangas is solid blue salamat po mga igan salamat po senator recto"
"784","dugong bughaw welcomes everyone with open arms"
"785","dr carl at lahat ng nasa senate slate ni at doc willy ivote block ko because it just makes sense to me not to go back to the old philippines tama na sobra na taong bayan naman"
"786","3 in one si wag na pong palampasin"
"787","we are doing our very best iskonians great job sana mag tuloy tuloy pa isko has been doing his best sa pag punta sa mga kabayanan tulungan pa po natin siya"
"788","as of now sino ang napupusuan mong maging ika 17th na presidente ng pilipinas"
"789","totoo naman yan good job yan isko ayaw nating ang pera ay maging bato pa"
"790","yan ang pangulo ko talagang siya ang dumadayo sa tao"
"791","sa true lang ok sa ngayon tanggapin niyo yung p500 na pinamumudmod nila pang saing din yun pero pag dating ng may 9 dapat kay isko tayo para may pang saing buong 6 years"
"792","try lang since 4 lang pwede sa poll who will be your next president sa mga hindi naka sali sa mga rallies lets see here kong marami nga"
"793","ako rin"
"794","share natin sa mga kaibigan at kapamilya natin guys mga batang nasagip ang buhay dahil kay isko"
"795","basta ako si yorme ang presidente ko ayoko na sa regimeng marcos at dilawan pink gusto kong mag tuloy tuloy ang progreso ng buong pilipinas onward marching"
"796","gssc cadets supporting"
"797","ay nko who told u pink at red ang boto ko c"
"798","marami paring seniors na botante"
"799","sana nga para may pa trending hashtags na rin ang mga iskonians sa twitter yung iba kasi silent pa kasi akala nila kaonti parin tayo iskonians are a diverse community hindi lang mahirap middle class mayaman pantay lahat kay"
"800","huwag kang absent laban kung laban"
"801","salamat po sa follow back sana dumami pa ang mag"
"802","honestly speaking ping isko mangondato abella amp leody is good very underrated but good pero super perfectionist ng mga pinoy gusto nila malinis pa sa manila bay ang pipiliin"
"803","townhall meeting sa lucena city my humble president ikaw lang ang kayang gumawa niyan talagawalang kaarte arte"
"804","in lucena city makikita mo ang tunay na may pagmamalasakit sa kapwakayang makipagsabayanwalang artistawalang hakot kusang lumalapit love begets love ika nga"
"805","true daming pwede ma develop sa visayas and mindanao can do it"
"806","haha knowing its the other way around hahaang masasabi ko lang ubusin ma nila ang kanilang campaign funds sa paninira babalik lang sa kanila ang lahatitw too late lenlen yan ang resulta na katrayduran mo"
"807","hindi daw sila bayad pero maniningil sila sa pagbalik ang prankisa nila nope no to oligarchs"
"808","go isko ang nag iisang kandidatong loud and proud sa bbb ni prrd plus ipagpapatuloy ang bbb on more housing hospitals and schools si isko may nagawa na hindi lip service"
"809","sana wag naman tayo bumalik sa panahong dilawan kawawa talaga ang bansa natin"
"810","grabe mga bigating trapo pala ang dala dala ni vp leni no sorry ha never go back to oligarchs and dilawan pink era talaga never"
"811","why reason out kim henares views of bbms utang sa mga pilipino grabe ganyan na ba kayo kaattached sa kandidatokandidata niyo na ayaw niyong kapwa tao ang makikinabang kung masingil ang p203b pera na magiging bato pa taong bayan naman"
"812","lahat ng farmers ay makaka asang hindi iiwan sa ere ang tutugon sa lahat ng inyong mga panawagan"
"813","mga programang pangkalahatan na handog ni para sa bayan"
"814","siraan niyo pa gawan niyo ng mga imbentong akusasyon di patitinag suportahan"
"815","isko para sa lahat mahirap o mayaman pakikinggan ka ni"
"816","i hope yung mga bbm or leni yes you have rights to vote who you want but whoever wins the election please respect the majority of the pilipino respectsupport the president"
"817","ayaw niyo sa magaling nakay isko na lahat para sa pagbabago"
"818","matalino may napatunayan hindi kurakot at may malasakit sa kapwa lang ang nararapat"
"819","missing the time where voting for presidents didnt include bad mouthing their enemies or fellow candidates even for voters"
"820","yorme youre my no1 naniniwala ako sa kakayahan at paninindigan mo para sa bayan at sa lahat ng mamayang pilipino"
"821","some of my favorite artists who support leni for election 2022 tapos ako gulung gulo na kung sino pipiliin to be honest po wala pa akong presidente for now enlighten me please"
"822","yes parin ako sa organic na suporta ng mga kababayan nating sawang sawa na sa bangayan ng dilaw at pula"
"823","theres an imminent world war theres still pandemic theres still on going threat of climate change pahirap parin ng pahirap ang mga pilipino we need an action man bilis kilos and with political will"
"824","ang dali talagang mahikayat ng mga kabataan noon at ngayon kaya ang daming estudyanteng namumundok sorry no to backwards ideology yes to progressive philippines"
"825","sorry im not going back to dilawan pink era"
"826","wb study on poor families revealed a human capital crisis it recommended a resumption of safe inperson schooling strengthening of remote learning and ensuring continued primary healthcare kaya dapat"
"827","i cant leni is encouraging her supporter to wave a pink flag instead of a philippines flag like wtf are you standing for for yourself pink or for your country"
"828","yorme kahit anong mangyari we got your back"
"829","100m donation galing sa pagmomodel niya nakalimutan mo ata na artista siya may plus factor siya artistahin eh"
"830","there is still a moveable center of the populace who can benefit from an intelligent discourse we find them engage and pray"
"831","sa tingin ko naman ayaw na din ng mga pinoy na bumalik ang mga dilawan pink"
"832","ganito ba may 66 million na namng maaubos nito pero gods will yung tamang kandidato mananalo for president"
"833","s jampacked rallies all over the country"
"834","bilis kilos"
"835","this"
"836","vote straight"
"837","welcoming newly elect president of the philippines sir"
"838","whos youre next president"
"839","laban lang tayo yorme kaya natin to walang susuko i know may gagawin ka pa and im so excited for that"
"840","tama yan pre"
"841","ohh people are running because of marcos not for our country the philippines people are directing the spotlight to the person theyre against are they even perfect"
"842","yes thats my president strong willed action man"
"843","organic ang suporta kay isko"
"844","wow goals sana all"
"845","top priority ni mayor isko ekonomiya ng sikmura agrikultura minimum basic needs"
"846","sorry pero ayoko ng bumalik sa buhay under dilawan pink regime"
"847","its high time mapagtuunan ng pansin ang far flung area si lang makakagawa niyan"
"848","in reality mas marami pa din may ayaw sa mama nyo sa mga facebook friends nyo"
"849","yes"
"850","what has won in the debate for me is the last point in his speech the notion of certainty of law the certainty that if you do not pay your taxes the govt will come after you no matter what your last name happens to be"
"851","yes its a must today and is the right choice"
"852","grabe daming sumalubong sayo yorme mga 900k haha laban lang mananalo tayo"
"853","solid isko ako for president"
"854","ika nga ng iba magagalit talaga kayo sa mga taong magaling at direkta sa punto kung mag salita si isko ang kailangan natin para maka ahon tayo sa kahirapan"
"855","last nights debate really amazed me really destroyed the stage what a genius futureleader"
"856","what a genius leader isko is now on the top"
"857","hihilain pababa ang nasa taas na di niyo kayang siraan si"
"858","moreno can do it lets support"
"859","when a great and genius personality recognizes isko moreno the message with it is possesses the credibility to become the next president"
"860","planado na yan ni ang tanging may malasakit sa bansa hinding hindi tayo papabayaan"
"861","for president"
"862","all the news platforms here in social media are only featuring the works of the candidates they support while iskos name climbing the trends list with his own noise and movement lets all support a once in a lifetime chance in making philippines great again"
"863","why did duterte endorsed isko as president cause they both have the ability in talking straight to the point and can deliver a message in a simple way thats how a great leader works our nations next president"
"864","hindi sanay ang mga marcos mag mahirap they need the filipinos taxes money time love lahat na lang sorry pero hindi ako pinag aral ng mga magulang ko para maging tanga at ibalik sila sa pwesto tama na taong bayan naman"
"865","holyfuckingshit pasig ang daming tao"
"866","ayan na naman si fuschiang ina 230 billion pesos leni math at its best"
"867","isko for me po"
"868","team bilis kilos pagsanjan at the esplanade arroceros forest park"
"869","hindi rin fake news n may 50m kang extra campaign funds that you could have helped our kababayans kung talagang sincere kang mag serve s ating mga kababayans"
"870","full interview w mayor isko moreno paano ba mag switch to isko link"
"871","right po ng isang tao kung sino ang gusto niyang suportahan kagaya ko nag and im happier now tuwang tuwa din ako para sa senior citizens namin dito sa maynila at sana mangyari din sa buong bansa kapag nanalo si yorme"
"872","sa totoo lang marami parin sa mga far flung areas yung wala man lang maayos na palikuran o maayos na makukuhanan ng malinis na tubig na maiinom"
"873","s education agenda for the philippines is the most comprehensive and evidencebased his record in manila proves he gets things done"
"874","ay grabe si yorme"
"875","go manila app spacex for satellite broadband no to backward phils move forward pilipinas"
"876","throwing out sa wisdom regarding 203 billion billion unpaid taxes by in a time where a lot of filipinos are starving"
"877","sila nga lagi ung magseatmate na nahuhuli ng titser na nagdadaldalan"
"878","lets brace ourselves amp be ready to make our stand for isko thru intelligent discourse pwede namang magpaliwanag na di nakikipagaway marami pa ding undecided kaya galingan po natin magaling ang kandidato natin kaya lahat posible"
"879","good governance po"
"880","walang ding rehearsal kung ano ang sasabihin ng mga tao"
"881","lenlen supporters no to bullying pero ang daming story time about sa 711 magnanakaw bobo tanga di nagiisip ang tawag sa mga bbm supporters enebetelege"
"882","nope the debate cemented my support to"
"883","for ordinary filipinos may hope palang maging presidente ang galing sa mahirap basta mag sumikap"
"884","yung babalik parin ba tayo sa mga nagpahirap sa atin yung isang kahig isang tuka parin tayo after the election"
"885","isko mentioned tarlac and laguna state university the best in agriculture"
"886","tama we need back our cash"
"887","ikaw ang bagong magiging ama ng bayan strong willed best platform crisis manager bilis kilos subok na at may resibo"
"888","tama po yan yung iba gagawa palang ng plano at pulisiya si isko nagawa na taong bayan naman"
"889","naol real talk"
"890","isko paved the way taong bayan naman bago ang sarili"
"891","before i was following produterte administration twitter users because of their brilliant opinions however when theyve blindly supported aspiring candidates whove never even done any major accomplishments i immediately stopped doing so"
"892","gusto ko sanang mag tweet or mag post sa fb real account ko that im supporting isko but im afraid of bullies"
"893","i watched it in rappler"
"894","should excise tax be suspended presidential candidates answer in comelec debate 2022 read"
"895","still cant get over that sangayon ako pare by ka leody to isko moreno if only the supporters of these candidates can handle political issues in this manner and avoid toxicity"
"896","leni kept referring to datos during debate seeking to appear factbased the one key statistic or fact she failed to research was p203 billion she even got it wrong by saying 230 and were prepared"
"897","cavite nag na watch this link"
"898","philippines need isko moreno who is 47 years old just like other young excellent and enthusiastic world leaders his age when inaugurated example usa barack 47 canada justine 43 new zealand jacinda 41 ukraine volodymyr 44"
"899","its true the budget has always gone to manila this is why theres a push for federalism to decentralize the philippines from the capital so provinces can use the income they generate for their development progress should reach the provinces too"
"900","choose"
"901","while others are still thinking of their policies isko did it already hes saying it because he did it already"
"902","stem to steam nice ang linawklaro ng mga plano ni yorme isko moreno may direction naku malapit ka na talaga sa balota ko"
"903","charez"
"904","yun all smile pa naman si ate tapos mahahawi lang na parang talahib"
"905","marami rami narin po kaming nag na sa gwapo kong eto alam kong hindi ako robot haha"
"906","salamat po our action man bilis kilos gets the job done"
"907","ok na ok po kayo yorme tagos sa puso ang pagmamahal sa taong bayan at nag iisang presidential candidate na loud and proud sa running mate na si doc willy sana manalo kayong dalawa"
"908","i agree"
"909","isko moreno is a very effective communicator once he speak he will immediately give you an assurance that what hes saying will happen thats whats lacking from other presidential candidates they speak only"
"910","salamat po"
"911","rappler recap nery there were 3 strong performances i think iskos was the strongest moreno was the one who originally raised the p203 billion issue and connected this to disinformation campaign"
"912","i did not noticed that previously"
"913","this"
"914","funny how some nice folks accuse tonight as a duterte minime coz guess who was sexist tonight"
"915","practice makes perfect he has to keep using the language until he becomes really good at it wala namang naging magaling sa isang bagay overnight give him a chance is the real deal at least"
"916","after the na may resibo pa"
"917","at itong dalawa talaga ang magkumpareng masaya sa tagayan"
"918","nakita ni isko ang agwat ng pamumuhay sa manila at malalayong probinsya this is a challenge to every one of us we need to vote for isko at singilin pagkatapos ng election wala ng oras para gumawa ng policies action na"
"919","words arent powerful you have to start leading the way iskos economy within every filipino people will bring back dignity"
"920","true iskos journey is so welldocumented and is indeed very powerful i won over my mom pamangkins and friends to using those videos sana magamit din sa mga sorties"
"921","bughaw naman ang mangingibabaw bayan naman ang mangangampanya para sa susunod na presidente ng pilipinas isko moreno domagoso"
"922","so disappointed with the president today but we stand by our mayor isko"
"923","ito ang totoong organic walang buses walang ayuda walang uniform at balloons walang hakot may mga naiiyak dahil ramdam nila ang sincerity at hope with isko"
"924","isa sa pinakamalakas na campaigner ni yorme"
"925","presidential aspirant yorme isko domagoso at lucena quezon hes willing to stand on a chair so people in the back can see him itll be nice to have a youthful president someone who has the energy amp the enthusiasm to go far and beyond the call of duty"
"926","is this the peenk armee baka ideny as jesus said to simon peter you live by the sword you die by the sword for principled politics that doesnt resort to hakot"
"927","last na why settle for less vp leni and much less marcos jr kung pwede naman tayo pumili ng much more mayor isko choose a leader that is not from an evil clan or is only being used as a symbol for classists and elitists para sa magandang kinabukasan"
"928","kaya pa rin talaga kasi nga marami talagang nagawa undeniable nasa uri rin ito ng batikos eh pansin niyo ba both bbm and leni are being criticized as lutang at incompetent pero kay isko walang makapag sabi na siya ay incompetent diba"
"929","most kakampinks wont dahil sa binulsa na 100m from his endorsement deals"
