"","tweet"
"714","lagi magseatmate nahuhuli titser nagdadaldalan"
"715","brace ready stand isko intelligent discourse namang magpaliwanag nakikipagaway ding undecided galingan magaling posible"
"716","good governance"
"717","ding rehearsal sasabihin"
"718","lenlen supporters bullying daming story time magnanakaw bobo tanga nagiisip tawag bbm supporters enebetelege"
"719","nope debate cemented support"
"720","ordinary hope galing mahirap sumikap"
"721","babalik nagpahirap kahig tuka election"
"722","isko mentioned tarlac laguna state university best agriculture"
"723","tama cash"
"724","ama bayan strong willed best platform crisis manager kilos subok resibo"
"725","tama gagawa plano pulisiya isko nagawa bayan"
"726","naol real talk"
"727","isko paved bayan"
"728","following produterte administration users brilliant opinions however theyve blindly supported aspiring candidates whove never major accomplishments immediately stopped"
"729","sanang real account supporting isko afraid bullies"
"730","watched rappler"
"731","excise tax suspended candidates answer comelec debate read"
"732","sangayon pare leody isko moreno supporters candidates handle political issues manner avoid toxicity"
"733","leni kept referring datos debate seeking appear factbased key statistic fact failed research billion wrong saying prepared"
"734","philippines isko moreno old young excellent enthusiastic leaders age inaugurated example usa barack canada justine new zealand jacinda ukraine volodymyr"
"735","true budget always gone manila push federalism decentralize philippines capital provinces income generate development progress reach provinces"
"736","thinking policies isko saying"
"737","stem steam nice linawklaro plano yorme isko moreno direction malapit balota"
"738","smile mahahawi talahib"
"739","rami narin kaming gwapo robot"
"740","action kilos gets job"
"741","yorme tagos puso pagmamahal bayan iisang candidate loud proud running mate willy manalo kayong"
"742","isko moreno effective communicator speak immediately give assurance saying happen whats lacking candidates speak"
"743","rappler recap nery strong performances think iskos strongest moreno originally raised billion issue connected disinformation campaign"
"744","noticed previously"
"745","funny nice folks accuse tonight duterte minime guess sexist tonight"
"746","practice makes perfect language becomes good namang magaling bagay overnight give chance real deal least"
"747","magkumpareng masaya tagayan"
"748","isko agwat pamumuhay manila malalayong probinsya challenge isko singilin election oras policies action"
"749","words arent powerful start leading iskos economy within filipino people dignity"
"750","true iskos journey welldocumented indeed powerful won mom pamangkins friends videos magamit sorties"
"751","bughaw mangingibabaw bayan mangangampanya pilipinas isko moreno domagoso"
"752","disappointed president stand mayor isko"
"753","totoong buses ayuda uniform balloons naiiyak ramdam sincerity hope isko"
"754","pinakamalakas campaigner yorme"
"755","aspirant yorme isko domagoso lucena quezon willing stand chair people itll nice youthful president energy enthusiasm far beyond call duty"
"756","peenk armee ideny jesus simon peter live sword die sword principled politics resort"
"757","settle less leni less pumili mayor isko choose leader evil clan used symbol classists elitists magandang kinabukasan"
"758","talagang nagawa undeniable uri batikos pansin bbm leni criticized lutang incompetent isko makapag incompetent"
"759","kakampinks binulsa endorsement deals"
"760","choose country needs deliver genuine service filipino masilaw starstudded concerts fake promises history revisionism"
"761","kaparaanan kaparaanan diyos kaparaanan diyos kapaaraanan kapit langmay awa diyos iiwan pababayaan mapunta kamay kawatan anim taon"
"762","carl great speakers heard live lg napakahusay great singer dn versatile accomplishments help senate"
"763","bulsa bbm makikinabang pilipinas namantayo"
"764","win taxes forgetton goodbye money"
"765","solid dds stand yorme iendorso"
"766","told biggest downfall leni supporters wolfgang carenderia aleng nena lumulutang ere"
"767","asawa nakaya takasan nakakahiya leni kumbinsihin asawa bbm nandito"
"768","tama bacolod rally tumawid iloilo"
"769","bbms unity platform nothing accomplishments seemingly plan aware people prefers anybody leni point either bbm leni wins countr"
"770","cares yorme"
"771","statement former bir commissioner kim henares nagawa resibo malinaw plataporma"
"772","bbm clarita walden"
"773","lupit tol"
"774","yorme malinaw sikat napupunta kaban bayan gawan challenge"
"775","nagturuan pula yellowpink frustrating change political landscape"
"776","isko magagawa"
"777","brilliance confidence grace pressure clarity wit clearly won yorme isko moreno highlights pilipinas debates march"
"778","crisis buhay hinarap bansang crisis kakayanin god"
"779","class physical therapy rehab robotics program staana hospital maynila leadership yorme"
"780","dumadami influencers artists nagpapakita supporta yorme"
"781","know better candidate terms achievement"
"782","gulo dilawan pulahan bughawan nlg"
"783","tulungan bayan hayaan maglaho tuluyan billion utang buwis mapaggagamitan kalaking halaga"
"784","gobyerno lalapit banda artista rally bayad"
"785","paninira totoo hirap sanay niloloko nagsabi totoo tawag paninira"
"786","payag nagbabayad tax etong pamilyang nagsswimming pera"
"787","aabot billion take money marcoses owe country"
"788","aabot nagawa isko maynila gawing bansa"
"789","bukas bukas dadamihan"
"790","kind government give elected moro moro kanto"
"791","vloggers madami resibo youll proud isko field trip"
"792","unconditional ceasefire precondition peacetalk begin"
"793","undeniably true father extremely loves country wealth point take carry ousted repay gave work living single life"
"794","know stop kalas"
"795","resibo tunay"
"796","coincidence think"
"797","yaay ganda"
"798","solid dds kuya wil obviously bbm"
"799","think bbm leni bad persons theyre good philippines presidents specially competent choices"
"800","nagpark van harap bumaba team ovp nakapink nagdadala cameras ids photoshoot donations time leaning leni saw nashookt think twice"
"801","profile pic yorme ngiting"
"802","leni wins half voters discredit bbm wins half voters blood speak presidentiable acceptable"
"803","people waking"
"804","magaganda matatalino cebu"
"805","iskonians mahelp friends"
"806","siguradong masingil makuha nararapat gobyerno bbm binoto makukuha pinapaikot pamilyang"
"807","bbm supporters matrigger win leni kakampinks matakot majority pinapansin hamak isko moreno"
"808","tip stick candidate bbm leni argue join rallies accolades money dating botohan boto malalaman kunyari shock magagalit magrarally isko pres"
"809","tuloy tuloy yorme isko moreno malapit endgame nakakaramdam kalaban"
"810","away gulo warring colors good governance vision proactive propeople yorme isko moreno domagoso pilipinas god aksyon demokratiko sees marcosmoreno fight presidency"
"811","least appreciate good"
"812","whats problem least appreciate fact brought awareness leni mention"
"813","uson legit unity unifying country"
"814","sorry malaki donation excess funds galing bulsa manira"
"815","napatunayan gising gising"
"816","mangagat katakot"
"817","shufo anak"
"818","pilipinas god yorme isko moreno domagoso"
"819","condominiums condominiums condominiums"
"820","tama nahipnotized supporter tanzoo justice"
"821","ahihi magpahalaga laylayan lipunan dignity"
"822","therefore conclude bbm"
"823","gulay basura laman trucksila nagpunta pasig"
"824","marco samin"
"825","exactly power lure people side funds depleted real deal"
"826","cher ariana next tag pinkish pakinabang election pilipinas"
"827","buksan mata kaisipan"
"828","ahihi pagaralan supreme nagdesisyon niyan sabagay naiintindihan tax finality ruling mataas tasang hukuman vic hukuman"
"829","makokolekta tutulong ipaalala totoong balita tipong pinagtatakpan katotohanan totoong service filipino people"
"830","salita gawa"
"831","matamis pangako trapo gawa isko"
"832","yonsagutin tamang sagot depensahan yorme nalalaman kayasa akusasyon nilamay nakalaang tamang sagot ganon malinawan sakaling"
"833","kaung elitista hahakutin papunta pagmamaliit dignidad ordinaryong pilipino"
"834","kaming idamay katangahan paawa epek bbm tatay matatalino mulat pilipino bayaran utang nyotapos"
"835","kayang isaing pagkakaisa"
"836","pacencya silang dalang artista lumalapit bayan artista panic"
"837","triggered manok accomplishment"
"838","pasok pinklawans bash news item isko"
"839","earlier courtesy visit candelaria municipal hall yorme isko moreno domagoso"
"840","candidate balls push issue forward tolongges"
"841","townhall meeting candelaria yorme isko moreno domagoso"
"842","president candidate vision concrete plans country nagawa magagawa bata mabilis nakakaunawa ordinaryong"
"843","nagtapon basura dagat kukunin yn defintion trapo"
"844","sends receipts videos basahin hayaan sumunod uso create trend instead hoping young cousin truth"
"845","trust isko team know dinadaan sipag tiyaga nagbubunga"
"846","wanted serve people billion estatetax madumb leni proved filipino voters real deal next president"
"847","magkaroon government coalition communist iboto leni mabura unpaid tax illgotten wealth case ibotomo bbm"
"848","excited campaign rally isko batangas"
"849","magkaroon government coalition communist iboto leni mabura unpaid tax ill gotten wealth case ibotomo bbm patuloy pagbabago bansa iboto isko"
"850","hope banayo something sleeve high hopes hope isko moreno takes advantage hype grand rally"
"851","lucena mayor isko"
"852","yorme galingan always support"
"853","asleep attended free concert lots free food free giveaways including kpop cds"
"854","problem hoping find"
"855","namang masama tumanggap pagkataloits peoples choiceso maiba namansa masipag"
"856","values reflect choices"
"857","true entertainer freebies"
"858","mocha uson solid dds think easily decision personal followed prrds evaluation resibo search"
"859","proudanother guinness record holder terms unpaid tax awarded ferdinand junior mahal magbura ganyang records pagkakaisa magbayad"
"860","guiuan airport magawa sapat namalaking bagay touristmay kumokontra kapangalan airport leyte masasapawan"
"861","krapatan tumakbo pilipino bkit nman however government execute whats law everybody ordinary filipino paying due govt regardless status life"
"862","housing better schools hospitals facilities help especially poor kababayans"
"863","lungsod lucena probinsya quezon"
"864","point desire people behind dreaming eyeing cabinet"
"865","class regional hospitals schools housing"
"866","believe criteria campaign rally inside church poster lenlen"
"867","bagahe nation kailan makakalaya nakaraan haharap kinabukasan learning lessons naniniwala pagsulong kampo isko umaba"
"868","always proud path isko disappoint away"
"869","kalmado sasabihin paniniwala palagay magkakasira ipilit pede ikuwento isko dasal"
"870","worries pinkish mahilig puna numa asenso magaling english"
"871","pinklawan daming nagooffer food freebies tarps ultimo free kpop albums course free concert artista high society voters majority filipino voting population heto tunay masang pilipino"
"872","gobyernong lagi kasamayan gobyernong maaasahan yorme isko moreno domagoso"
"873","sumikat pangalan sumikat taglay galing talino"
"874","pagandahan creativity maganda tignan inviting tanungin plataporma laman"
"875","choice reflect personality"
"876","fyi isko bayad tax excess donation natanggap"
"877","lucena motorcade yorme isko moreno domagoso kinds colors unite"
"878","dennis mocha banat mrrd"
"879","mocha time dds choose better side"
"880","yorme isko bumisita lucena"
"881","amen tama yorme isko nakikipagaway"
"882","opposition isko duterte lite antiduterte question isipin pagkaopposition totoong iboboto"
"883","artista kantahan mamamayan kalusugan"
"884","isko start calling undecided real key change landscape politics philippines oligarch elites dynasties trapos patronage politics rules muklat katotohanan"
"885","waaaah never thought great discussion support sinusukuan yorme"
"886","lucena concert kawaykaway bless seniors puhunan"
"887","motorcade lucena nagsilabasan kalye yorme isko domagoso"
"888","ill gotten wealth finalityfrom supreme collected bir mandate"
"889","dennis mocha banat mrrd billion"
"890","big rallies happens miting avance elections pinks outdo big rallies push robredo poor millions spent best chance pull surprise"
"891","updated bbm supporters rason umaattend debate"
"892","daily interview embedded media yorme isko moreno domagoso"
"893","atleast nka upo dn nakatayo"
"894","tunay kulay pilipino isko"
"895","wahh la union loyal bbm hearing isko vision philippines switch happy"
"896","manila zoo place"
"897","ariana grande taylor swift balota"
"898","good suggestion mahirap malalim sugat kampanya supporters nagbabuyan icancel self righteous kakampinks leni majority seen rallies honestly isko unity ca"
"899","magpaka tanga magpakabobo gamitin utak gamitin puso"
"900","pinakain binigay bbmpara kayong budol budolgising pilipinas gising"
"901","joins onstage"
"902","imagine lady approachable energetic loved"
"903","important question ill start townhouse poor country likely land prices cheaper provinces condo towers housing units ibalik billion"
"904","malenis moralista pakisagot nadagdagan pandemic nagabot donation fact check"
"905","ariana showing class appreciating crowd liking pinklawans trend pinklawans recently opposite reaction songs pinklawans showing elitist hypocritical"
"906","rural development plans aside modern technology agrivoltaic system"
"907","happen works"
"908","considering inflation bases manila hosp least modern hospitals region"
"909","secret yn optics"
"910","unity happen reason seek highest people"
"911","place revisit"
"912","projects iskos rural development"
"913","madami switch maganda kinabukasan"
"914","awayan pulahan pinklawan bansa naiipit tama"
"915","heto speech yorme sincere"
"916","masilaw dumalo rally optics entertainment pagiging tandaan madali propaganda drama magpakita resibo nagawa"
"917","voters criticize candidates platforms tugma nagawa deciding president heres mayor isko addressing senate"
"918","nakapikit mata heres end report yorme magpasalamat diyos nakatanggap fsp"
"919","chance stand yorme save country falling wrong group traditional politicians next tax payers hard earned money services due people"
"920","watched banat live evaluated presidentiables scrutinized everybody followed pds opinion decided read lines"
"921","worry covered yn called creative financing"
"922","lupang hinirang"
"923","nagawa mayor isko maynila panoorin views"
"924","namang magpilitan decide"
"925","etong gaslighter mangttrigger papakalmahin"
"926","yorme wins comelec debate"
"927","must inclusivity gt exclusivity"
"928","desidido pusong pursigido"
"929","background meme meme makasagot nice madami good luck"
"930","isko running serve people knows wants nobody else classs service isko corrupt victim ones victimizing sham"
"931","reality check"
"932","silent majority silent"
"933","patuloy binubulag pulahan botanteng pinoy nanalo prang nkalutang kawalan anim taon knyang pamumunuan tyong marinig kongkretong direksyon patungo bansa yorme pagasa pilipinas"
"934","watching leni kiko pangilinan debate leave speechlesspara totoo pinagsasabi"
"935","nagsisilabasan silent supporters isko"
"936","nice goosebumps"
"937","ready always"
"938","hula tatay geno magstart lumakas isko march coincidence think"
"939","kulay langit asul kulay pilipino moreno lagi sinasabi kababayan awa diyos mauulit greatest president never"
"940","least dinonate campaign funds dineclare pumatay asawa declare"
"941","yorme level determination vision pilipinas"
"942","nabasag solid north"
"943","punta presidency full steam ahead"
"944","nakaramdam totoong hirap hashindera bicol feeling ginagawang fragile kababaihan"
"945","pinks replies expecting endorse leni robredo idiots aksyon party commitee chose isko candidate uncle running lacsons hell either stay apolitical endorse isko"
"946","hahahaang gagaling iskonians nakalaang tamang sagot panira mapanirang trolls resibo pahiya put good"
"947","reddit predominantly leni isko supporters started invade posting accomplishments reasons voters"
"948","omggg favorite vlogger isko hmmm lumalakas loob shareee"
"949","absolutely isko moreno doubt proactive kind leader knows"
"950","regret backing mayor isko used backed aquino roxas understand emotional pull heart brain fighting know brain telling"
"951","isko able accomplish sound fiscal management two imagine president"
"952","talagang dds"
"953","influencers switching isko"
"954","yaaas welcome hope remember choice picking yorme hope events"
"955","magbayad patunayan follow law"
"956","debate iatf gets recommendations lgus health professionals sipsip yn job"
"957","sumasagi isip katapusang bangayan pulahan pinklawan insanity expecting different results time choose different"
"958","bbb life livelihood"
"959","champion farmers sektor agrikultura ganda plano ser"
"960","backfires youth leaders isko nagsisi"
"961","matalinong pagpili matapang pagsuporta yorme"
"962","plano nagawa promises promises"
"963","good luck yorme magsipag magpalambot bulalo"
"964","matatalinong millennials naligaw obob kulet"
"965","asarin kalaban posting"
"966","nagawa yorme almost"
"967","style kapit silent majority sulong uurong"
"968","mamamayan kalusugan willie ong"
"969","agree regret sending kids dlsunow kakampink give telling isko best candidate"
"970","gets donemanila prototype"
"971","magparami support follow"
"972","week office yorme"
"973","remember billion pesos tax ms vivian velez"
"974","kawit cavite"
"975","matakot magshare support yorme social media accounts yorme bayan kabataan"
"976","napanood lawyer nagtatanong sinisingil tax inaamin govt galing nakaw yn naitanong lawyer yn naasagot isko issue galing nakaw magbayad"
"977","mayor isko hope pray win future looks bright hopeful president god"
"978","generations needed president isko lead attaining changed great nation"
"979","necessarily unpaid obligation know money talk transparency isko transparent camp crucifies telling truth"
"980","tutal debate solid happy malaking tulong debates takot bbm kodigo"
"981","matagal madami riders switch leni nakakakuha nagsiswitch"
"982","family solid"
"983","yehey welcome lipat"
"984","altho know due several reasons possible loyal nakikita survey isko know best candidate staying put destined presidency"
"985","galing sumagot pilipinas"
"986","singilin tanso tax sc final unappealable umaapela gets president upholds law respects institutions"
"987","friend disappointed"
"988","great job leni supporters salute respect dedication hoping become team"
"989","matolongges isko moreno"
"990","uso paliguyligoy yorme isko"
"991","id remind unpaid tax liabilities pinapasingil isko camp pamilyang isko makikinabang perang sambayanang pilipino apektado krisis panahong"
"992","accomplishments consider magka chance resibo nman give chance compare aaply namimilit yorme"
"993","sinangayunan expert galing isko"
"994","suggestions ideas improve sanitation manila"
"995","nagsusulat promissory note isko moreno nagawa"
"996","tinignan konting kusa advance"
"997","maynila noong tinupad"
"998","infrastructure dadaan pagkain pangunahing pangangailangan"
"999","best choice candidate pagiging magaling crisis management suits yorme isko"
"1000","isko proud achieved known garbage boy running president kasabihan marunong lumingon pinanggalingan makakarating paroroonan help isko"
"1001","holistic approach leader envisioned better philippines yorme isko kapanatagan pilipino sentro serbisyo publiko"
"1002","marikina shoe capital philippines"
"1003","needs govts help farmers govt needs subsidize agricultural sector puj drivers soaring gasoline prices ampwages bare minimum employees fare hike cause stress govt shld subsidize fuel needs"
"1004","intellectual thread isko president posted reddit posted posted changing people choices slowly next president"
"1005","panis threat isko moreno"
"1006","candidates must continue repeat plea started yorme isko php billion taxes owed family message reach election true honest leader must lead example"
"1007","cavite mocha"
"1008","great leaders execute planned program"
"1009","star seasons incoming lady"
"1010","bayad income tax pera isko galing fans naniwala babawiin good deeds requires media hype hahabolin pera gobyerno pakinabang"
"1011","yorme isko talagang holistic approach bansa pilipinas"
"1012","maisabatas tumakbo office sinumang pending bir subdivision bayad assoc dues makakuha clearance business permit pagprepresidente"
"1013","cto photo"
"1014","correction artista nakapagaral gobyerno panglalait nagsumikap magaral nakapagtapos magandang ehemplo anak leader nagsusumikap umasenso"
"1015","bughaw simbolo inspirasyon kapayapaan"
"1016","yorme nagbunga matagal paghihintay nanay kahapon masilayan bonus hug napakabait talagakahit pagod pagod nakuha bumaba god bless jef servida"
"1017","heart precious yorme"
"1018","saying mayor isko pretentious poor"
"1019","lumiwanag buhay"
"1020","theyll failed realize message theyre unwitingly sharing"
"1021","pnalangin mabawi ninakaw bayan"
"1022","great win"
"1023","naaalala elections believe politically motivated happened election period gaba nanggigiba nagreresearch charot"
"1024","mawala stress"
"1025","stupidity key"
"1026","isko moreno pro active debate eye opener filipino people loves philippines critics bashers refuse truth"
"1027","yorme isko moreno domagoso pilipinas god"
"1028","pamilyang utang tax sisiguraduhin sisingilin clearly president republic"
"1029","agree ping able give good advice isko"
"1030","galing baba nakaahon napakainspiring kabataan manalo yorme anak mainspire storya buhay"
"1031","misinformed palipat lipat yorme enable pulitikong kurakot sinalihan magnanakaw loyalty partido pulitiko halina"
"1032","wellsaid president"
"1033","liberal party marcoses tested proven nothing fuck country fuck countrylets rethink choice instead proved fast efficient"
"1034","sang ayunan bise senador labor leader clearer vision proven track record country claim pilipinas"
"1035","clearly debate isko strongest"
"1036","leni ping leody matter god"
"1037","compel advice kilalanin god"
"1038","pulahan pinklawan magtigil bayan naming leader makatao makabayan makadiyos salita madaming nagawa serbisyong pantaypantay"
"1039","isko seeks build fairer society equality opportunity programs education health housing agriculture address minimum basic needs"
"1040","masikip tubig mabaho pagkain putik isko nasolusyunan iyan"
"1041","congrats yorme isko napakagaling napakabilis isip konting time binigay nasagot tanong naipasok tax bbm"
"1042","pangangampanya natutunan nagpatibay plano mamamayang pilipino"
"1043","followup question paninindigan pagdating proposal gawin work week makatipid empleyado inooppose employer"
"1044","sorry pinangako uso yorme promises meant broken"
"1045","matiyak sapat trabaho matatag kabuhayan dekalidad standard kasanayan gagraduate papasok mundo"
"1046","puntong pilipinas handa namang covid surge palalakasin pagtugon nakaupo puwesto"
"1047","budding bromance"
"1048","true nasentro metro manila dev time expand outwards madecongest mm tagal problema fm roads agri industrialization"
"1049","candidates fine debate ping good pacquiao respectable leni usual self bbm winning fight isko moreno won"
"1050","talino iskolars"
"1051","hopefully youll abreast isko hoping earn full support soon"
"1052","welcome team isko"
"1053","kulay bukas asul"
"1054","point nun montemayor nagcorrect sinasabi mp notice error sinasabi isko crisis manager maspot mali effective kil"
"1055","labyu yorme great debate president"
"1056","mouths babes"
"1057","thoughtfulness truthfulness selflessness innovativeness different covid matters visibility tasks god fearing publ"
"1058","napakagood vibes yorme nagkamali pagpili makadiyos makabayan makatao"
"1059","pwedeng umasa umasa imported goods isko moreno domagoso"
"1060","napakabiti yorme tunay napagkakaisakayangkaya gawin yorme"
"1061","possible beat highest chance beating enormous task literal umahon pagiging basurero hangang pagiging mayor political family sinandalan"
"1062","isko moreno addresses employees lucena hall physical flag ceremony pandemic set hold motorcades townhall meetings around quezon"
"1063","lucena mayor dondon alcala welcomes isko moreno alcala belongs president dutertes party pdplaban running mayor elections son mark seeking mayoralty"
"1064","manila mayor isko moreno joins lucena mayor dondon alcala hall ceremony embarks campaign events quezon"
"1065","think twice voting ferdinand says manila mayor isko moreno"
"1066","manila mayor candidate isko moreno scored win demand marcoses pbillion tax debt supported rivals read"
"1067","manila mayor succeeds criticism ferdinand common talking point comelec debate"
"1068","friend sent tuwang tuwa bumaba nanay lola"
"1069","president republic philippines isko moreno domagoso"
"1070","candidate manila mayor isko moreno advises think twice voting ferdinand bongbong familys unpaid taxes"
"1071","isko moreno prepare covid surge building covid field hospitals put luneta buying covid treatmentsmedication resolving philhealth issues"
"1072","problem isko anyway president"
"1073","manila mayor isko moreno scores win comelec debates demand marcoses tax debt backed rivals leni senator lacson labor leader leody"
"1074","malaking tulong iyan makababayan"
"1075","nailed yorme great job"
"1076","nanggaling donation kilala yorme obligasyon iyan ibayad bayansee"
"1077","change iskoming"
"1078","manila mayor candidate isko moreno says metro manila become spoiled says elected focus building infrastructures roads developing rural farflung areas country"
"1079","nice meeting yorme hope soonest kabankalan negros occidental"
"1080","plan isko moreno ftw"
"1081","berks galing iyan president engage work"
"1082","isko moreno continuing build build build"
"1083","moreno unused bayanihan funds equipment medicine hospitals"
"1084","fake news syndrome"
"1085","pangako mayor bubuhusan atensiyon pondo probinsiya tularan exmayor pangakong napako probinsiyang nadaya"
"1086","totoo distribution subsidy higher ncr schools compare province"
"1087","sense filipino"
"1088","include civil society"
"1089","rich poor"
"1090","priority yorme"
"1091","tagos puso sagot"
"1092","goosebumps yorme"
"1093","isko sidesteps question stance disinformation embracing mocha uson support"
"1094","local government units"
"1095","tawa sen mannyhindi invite entertainers"
"1096","yorme job"
"1097","big yorme president"
"1098","tunay solusyon mabilis umaksyon"
"1099","nailed yorme"
"1100","equal opportunity"
"1101","needs priorities"
"1102","yorme taking care know basic needs"
"1103","totoo yorme"
"1104","good lesson learned yorme"
"1105","real talk"
"1106","agriculture indeed"
"1107","political empty promises"
"1108","sisihin gahaman cynthia villar rice tariffication law"
"1109","agriculture added great"
"1110","isko moreno food security thrust"
"1111","catching education"
"1112","pandemic endemic"
"1113","good plan yorme"
"1114","steam agriculture added"
"1115","magandang lucena pinuntahan lungsod lucena probinsya quezon kasamahan aksyon demokratiko patuloy pagiikot maabot pilipinas god"
"1116","evil evil yellow red red pink problem"
"1117","yorme panonood vlogs mabusising pagcheck dn platforms fresher faster younger ways country god bless"
"1118","pandemyang kakaharapin minabuti life livelihood itatawid covid pilipinas god"
"1119","blessed sunday ahead next president next six gods grace divine intervention comelec debatesawesome udanambawan yormegod bles"
"1120","itutuloy build build build ngunit magpapatayo pabahay eskwelahan ospital kapakinabangan kababayan pilipinas god"
"1121","pagkain pamilyang pilipino pagtutuunan pansin pagtitibayin sektor agrikultura bansa magsasaka mangingisda gobyernong maaasahan pilipinas god"
"1122","mspiayorme congrats substantial response start ended comelec debatesgod blesses always god"
"1123","leader engages thinking always scanning horizon preparing"
"1124","init siguro tiis ganda mka papicture yorme"
"1125","mom told used kid accomplishments extraordinary hell continue good country"
"1126","willie ong president"
"1127","willie round"
"1128","dumating sofitel candidate willie ong debate mamayang ika gabi abangan tunay solusyon mabilis aksyon bayan"
"1129","pong nagorganisa live streaming lider isko bai visa kakampi pagkapangulo yorme domagoso"
"1130","pilipinas god"
"1131","nakakatuwa calasiao posters"
"1132","excited surprise iskorganic fever"
"1133","cavite iskorganic biyernes"
"1134","manila probably hardest country govern historical unique character became livable beautiful thanks mayor tell friends visit new manila"
"1135","courtesy visit lucena bishop mel rey bishops residence"
"1136","magkitakita team lucena"
"1137","aspirant isko moreno domagoso mauna"
"1138","approved neda start engineering architectural works probably start construction partial operability full operation idea wo"
"1139","isko moreno simple napapakinabangan"
"1140","tren maigi hirap bus gilmore lagi uunahan ortigas ortigas bagsakan empleyado mapamorning gabi yorme tumupad neto tutal"
"1141","isko presiden"
"1142","absent debates nagdadalawang isip available willie"
"1143","nakakainggit free food isipan puso nabubusog samin"
"1144","maybe ust student council aware iskos contribution health volunteerism leni good sustainable foresight crisis fa"
"1145","yorme nakikita makapagpatuloy nagawa magaling isko"
"1146","weak bagahe atraso buwis lidergood luck pilipinas"
"1147","artista banda"
"1148","true kaming trolls"
"1149","disparage candidates think dynamic leader isko moreno sense momentum"
"1150","nice job yorme isko moreno huli time nararamdaman growth"
"1151","kumpara good work president"
"1152","kapit gaining momentum"
"1153","yorme endorsements"
"1154","kasing judgemental tignan sariling bakuran punahin kapitbahay"
"1155","mamaya rt everyday live honest proud campaigning edits fakes sc cases campaigns inside church mahihirapan depensahan"
"1156","natuwa don kuya free rides trike layo parking isko bait partida mahal gasolina"
"1157","gagraduate taon"
"1158","budol sge stay safe palagi mwa mwa"
"1159","kna dati mask syempre ganda"
"1160","normalize maki feeling close moots"
"1161","hangag gli"
"1162","yorme papaano cesar chavez rewin maghirang mukhang malaking problema campaign"
"1163","astig loads"
"1164","nakakakuha advance questions nakapagpractice"
"1165","boss good evening"
"1166","hand hand"
"1167","makaiwas pagbabayad utang bir maibalik nababawing nakaw yaman"
"1168","boom panes"
"1169","good people reason"
"1170","kaibigan pachill chill"
"1171","ganda shirt lodi"
"1172","pasensyahan parehas sabog hit"
"1173","labas resibo subpoena orders malalaman yorne declare nagsabi totoo binabanatan musta nman bir tax"
"1174","yorme makakuha damit facemask bibili isko"
"1175","yormee idol kanamin asawa penge tshirt god bless"
"1176","big iskos camp seeking truth always everything great job"
"1177","himlay batang pier"
"1178","qualified job men panic"
"1179","coolest best president"
"1180","yorme joints god bless president president stay safe healthy always"
"1181","batang pier"
"1182","picturan panget peru mahal yieeeeee"
"1183","lg pinaggagawa bbm"
"1184","true leader difficult time sinasabi difficult profcarlos aattend paquiao hinahamon bbm chance kananga tinanggihan hays"
"1185","kandidatong ngawngaw bbm debate aatrasan debate advance questions"
"1186","ping manny isko leni umatras debate coming march takot salitang panelist kasing advanced questions debate naduwag"
"1187","hunghang wagdu malakas hamunin bbm literal wagdu"
"1188","mamili aayawan bbm tunay duwag wahaha"
"1189","ungrateful elections"
"1190","tama pagkalugmok pilipinas pagkataong pilipino gising disenteng gobyerno"
"1191","nagpapa endorse sorry lawyer"
"1192","himod dutae"
"1193","isko works hard serve pocketing intentionally keeping excess campaign funds makes trapo kupit iskoba"
"1194","tutoong trapo nakikita"
"1195","hahahathats expected trapo thirsts duts endorsement"
"1196","idol idol yorme dudirty panay kiss ass wonder chaotic leader du"
"1197","fyi matter trapo asawa"
"1198","magaling imbestigador reliable intel reports tanungin atrocities unit martial law maconfirm compartmentalized unit magaling panloloko"
"1199","clear property squatters humingi kfamily relocation assistance katakaw nagmamadali talagang yumaman panh retirement pagtakbo naloko"
"1200","samira gutuc trapo"
"1201","sasabihin iniwan kabataan nope iniwan lumihis daan prinsipyo nakakadismaya kadi magugulat matatalo goodluck"
"1202","kayong data jobs nacreate mark villar press release pna halos naubos jobless totoo namang mahilig fake news mark"
"1203","ping isko running win spoiler candidates goal destroy leni split oppositions votes"
"1204","isko magbasabasa time state tax nagmaangmaangan magamit negative campaigning muslinging characterassassination"
"1205","tumanda tanga pagnagkaka nabubuo pagdadamayan pagtutulungan pagbibigayan gitna gutom kahirapan napatunayan pandemic bobo"
"1206","airdrop opensea account download"
"1207","yorme isko moreno domagoso pinasinayaan pagbubukas tondominium busy kampanya nawawaglit yorme patuloy ganap tungkulin maynila"
"1208","andito nakaka touch makakita padyak drivers nakadikit harap padyak tarpulin naniniwala matutulungan umangat tu"
"1209","dalaw manila resibo papadala propaganda"
"1210","batangas warmest support mayor isko moreno"
"1211","manumbalik huwisyo earth"
"1212","best president country"
"1213","vouch seen experiencing good governance fyi umaacting hear real"
"1214","isko morenos team muster big crowds support lgus tomas batangas salute fellow batangue chosen job malaca"
"1215","unang endorso"
"1216","batanguenos full support mayor isko grand rally"
"1217","agree becomes obligation support living manila enjoying benefits governance turn support win loss standing behind"
"1218","tree reminds born nothing never stopped growing"
"1219","know always remember pinag daanan attained educational attainments started basically scratch unlike candidates resources"
"1220","read accusing binenta"
"1221","aksyon demokratiko batangas god people behind"
"1222","boboto malaking tyansa manalo boboto kayang tulungan pilipino win lose yorme boto"
"1223","agriculture food security basic bansa"
"1224","natulungan isko"
"1225","jointheyre contender substance"
"1226","natatawa script supporters kulanghinihintay makulong sampahan"
