"","tweet"
"817","president strong willed action"
"818","organic suporta isko"
"819","goals"
"820","top priority mayor isko ekonomiya sikmura agrikultura minimum basic needs"
"821","sorry ayoko bumalik buhay dilawan pink regime"
"822","high time mapagtuunan pansin far flung area makakagawa niyan"
"823","reality mama facebook friends"
"824","won debate point speech notion certainty law certainty taxes govt matter name happens"
"825","must choice"
"826","daming sumalubong yorme mananalo"
"827","solid isko president"
"828","ika magagalit magaling direkta punto salita isko ahon kahirapan"
"829","nights debate amazed destroyed stage genius futureleader"
"830","genius leader isko top"
"831","hihilain taas di kayang siraan"
"832","moreno support"
"833","great genius personality recognizes isko moreno message possesses credibility become next president"
"834","planado tanging malasakit bansa hinding papabayaan"
"835","president"
"836","news platforms social media featuring works candidates support iskos name climbing trends list noise movement support lifetime chance philippines great"
"837","duterte endorsed isko president cause ability talking straight point deliver message simple great leader works nations next president"
"838","sanay mahirap filipinos taxes money time love sorry pinag aral magulang tanga ibalik pwesto tama bayan"
"839","holyfuckingshit pasig daming tao"
"840","fuschiang ina billion pesos leni math best"
"841","isko"
"842","team bilis kilos pagsanjan esplanade arroceros forest park"
"843","fake news extra campaign funds helped kababayans talagang sincere serve kababayans"
"844","full interview mayor isko moreno switch isko"
"845","tao suportahan kagaya im happier tuwang tuwa senior citizens maynila mangyari bansa nanalo yorme"
"846","totoo far flung areas maayos palikuran maayos makukuhanan malinis tubig maiinom"
"847","education agenda philippines comprehensive evidencebased record manila proves gets"
"848","yorme"
"849","go manila app spacex satellite broadband backward phils move forward pilipinas"
"850","throwing wisdom regarding billion billion unpaid taxes time filipinos starving"
"851","lagi magseatmate nahuhuli titser nagdadaldalan"
"852","brace ready stand isko thru intelligent discourse namang magpaliwanag di nakikipagaway ding undecided galingan magaling kandidato posible"
"853","good governance"
"854","ding rehearsal sasabihin tao"
"855","lenlen supporters bullying daming story time magnanakaw bobo tanga di nagiisip tawag bbm supporters enebetelege"
"856","nope debate cemented support"
"857","ordinary filipinos hope presidente galing mahirap sumikap"
"858","babalik nagpahirap kahig tuka election"
"859","isko mentioned tarlac laguna state university best agriculture"
"860","tama cash"
"861","ama bayan strong willed best platform crisis manager bilis kilos subok resibo"
"862","tama gagawa plano pulisiya isko nagawa bayan"
"863","naol real talk"
"864","isko paved bayan"
"865","following produterte administration users brilliant opinions however theyve blindly supported aspiring candidates whove never major accomplishments immediately stopped"
"866","sanang fb real account im supporting isko im afraid bullies"
"867","watched rappler"
"868","excise tax suspended presidential candidates answer comelec debate read"
"869","sangayon pare leody isko moreno supporters candidates handle political issues manner avoid toxicity"
"870","leni kept referring datos debate seeking appear factbased key statistic fact failed research billion wrong saying prepared"
"871","cavite"
"872","philippines isko moreno old young excellent enthusiastic leaders age inaugurated example usa barack canada justine new zealand jacinda ukraine volodymyr"
"873","true budget always gone manila push federalism decentralize philippines capital provinces income generate development progress reach provinces"
"874","choose"
"875","thinking policies isko saying"
"876","stem steam nice linawklaro plano yorme isko moreno direction malapit balota"
"877","charez"
"878","smile mahahawi talahib"
"879","rami narin kaming gwapo robot"
"880","salamat action bilis kilos gets job"
"881","yorme tagos puso pagmamahal bayan iisang presidential candidate loud proud running mate willy manalo kayong"
"882","agree"
"883","isko moreno effective communicator speak immediately give assurance saying happen whats lacking presidential candidates speak"
"884","salamat"
"885","rappler recap nery strong performances think iskos strongest moreno originally raised billion issue connected disinformation campaign"
"886","noticed previously"
"887","funny nice folks accuse tonight duterte minime coz guess sexist tonight"
"888","practice makes perfect language becomes good namang magaling bagay overnight give chance real deal least"
"889","resibo"
"890","magkumpareng masaya tagayan"
"891","isko agwat pamumuhay manila malalayong probinsya challenge us isko singilin election oras policies action"
"892","words arent powerful start leading iskos economy within filipino people dignity"
"893","true iskos journey welldocumented indeed powerful won mom pamangkins friends videos magamit sorties"
"894","bughaw mangingibabaw bayan mangangampanya presidente pilipinas isko moreno domagoso"
"895","disappointed president stand mayor isko"
"896","totoong organic buses ayuda uniform balloons naiiyak ramdam sincerity hope isko"
"897","pinakamalakas campaigner yorme"
"898","presidential aspirant yorme isko domagoso lucena quezon willing stand chair people itll nice youthful president energy enthusiasm go far beyond call duty"
"899","peenk armee ideny jesus simon peter live sword die sword principled politics resort"
"900","settle less vp leni less jr pumili mayor isko choose leader evil clan used symbol classists elitists magandang kinabukasan"
"901","talagang nagawa undeniable uri batikos pansin bbm leni criticized lutang incompetent isko makapag incompetent"
"902","kakampinks binulsa endorsement deals"
"903","choose country needs deliver genuine public service filipino masilaw starstudded concerts fake promises history revisionism"
"904","kaparaanan tao kaparaanan diyos kaparaanan diyos kapaaraanan tao kapit langmay awa diyos di iiwan pababayaan mapunta kamay kawatan anim taon"
"905","dr carl great public speakers ive heard live lg napakahusay great singer dn versatile accomplishments help senate"
"906","bulsa bbm makikinabang pilipinas namantayo"
"907","win taxes forgetton goodbye money"
"908","solid dds stand yorme iendorso prrd"
"909","aha"
"910","oh di told biggest downfall vp leni supporters wolfgang carenderia aleng nena lumulutang ere"
"911","asawa nakaya takasan nakakahiya yata leni kumbinsihin asawa bbm nandito"
"912","tama bacolod rally tumawid iloilo"
"913","bbms unity platform nothing accomplishments seemingly plan aware people prefers anybody leni point either bbm leni wins countr"
"914","cares yorme"
"915","statement former bir commissioner kim henares nagawa resibo malinaw plataporma"
"916","totoo"
"917","bbm clarita walden"
"918","lupit tol"
"919","yorme malinaw sikat napupunta kaban bayan gawan challenge"
"920","nagturuan pula yellowpink frustrating change political landscape"
"921","isko maraming magagawa"
"922","brilliance confidence grace pressure clarity wit clearly won st yorme isko moreno highlights pilipinas debates march"
"923","crisis buhay hinarap bansang crisis kakayanin bsta god"
"924","class physical therapy rehab robotics program staana hospital maynila leadership yorme"
"925","dumadami influencers artists nagpapakita supporta yorme"
"926","know better candidate terms achievement"
"927","gulo dilawan pulahan bughawan nlg"
"928","tulungan bayan hayaan maglaho tuluyan billion utang buwis maraming mapaggagamitan kalaking halaga"
"929","gobyerno lalapit tao banda artista rally bayad"
"930","paninira totoo hirap sanay niloloko nagsabi totoo tawag paninira"
"931","payag nagbabayad tax etong pamilyang nagsswimming pera"
"932","aabot billion take money marcoses owe country"
"933","aabot pb nagawa isko maynila gawing bansa"
"934","exactly"
"935","aabot pb"
"936","bukas bukas dadamihan"
"937","laaav"
"938","aabot"
"939","kind government give us elected moro moro kanto"
"940","vloggers madami resibo go bet youll proud isko tara field trip"
"941","bilis kilos"
"942","unconditional ceasefire precondition peacetalk begin"
"943","undeniably true ur father extremely loves country wealth point take carry ousted repay gave work living single ur life"
"944","know stop kalas"
"945","resibo tunay"
"946","coincidence think"
"947","yaay ganda"
"948","solid dds kuya wil obviously bbm"
"949","think bbm leni bad persons theyre good philippines presidents specially competent choices"
"950","nagpark van harap bumaba team ovp nakapink nagdadala cameras ids photoshoot donations time leaning leni saw nashookt think twice"
"951","profile pic yorme ah ngiting"
"952","leni wins half voters discredit move bbm wins half voters blood speak presidentiable acceptable"
"953","people waking"
"954","magaganda matatalino cebu"
"955","hi iskonians fb mahelp friends"
"956","siguradong masingil makuha nararapat gobyerno bbm binoto di makukuha pinapaikot pamilyang"
"957","oh bbm supporters matrigger win vp leni kakampinks matakot majority pinapansin hamak isko moreno"
"958","tip stick candidate bbm leni argue join rallies accolades money dating botohan boto di malalaman kunyari shock magagalit magrarally isko pres"
"959","tuloy tuloy yorme isko moreno malapit endgame nakakaramdam kalaban"
"960","away gulo warring colors good governance vision proactive propeople tao yorme isko moreno domagoso pilipinas god aksyon demokratiko sees marcosmoreno fight presidency"
"961","least appreciate good"
"962","whats problem least appreciate fact brought awareness didnt vp leni mention"
"963","uson legit unity unifying country"
"964","sorry malaki donation excess funds galing bulsa manira"
"965","napatunayan gising gising"
"966","di mangagat katakot"
"967","nlang shufo anak"
"968","pinas"
"969","bilis kilos"
"970","pilipinas god yorme isko moreno domagoso"
"971","condominiums condominiums condominiums"
"972","tama kaso nahipnotized supporter tanzoo justice"
"973","ahihi magpahalaga kuno laylayan lipunan dignity"
"974","therefore conclude bbm"
"975","huh"
"976","gulay basura laman trucksila nagpunta pasig"
"977","marco samin"
"978","exactly power lure people side funds depleted real deal"
"979","cher ariana next tag pinkish pakinabang election pilipinas"
"980","buksan mata kaisipan"
"981","ahihi pagaralan supreme court nagdesisyon niyan sabagay di naiintindihan estate tax finality ruling mataas tasang hukuman vic hukuman"
"982","makokolekta tutulong ipaalala tao totoong balita tipong pinagtatakpan katotohanan totoong service filipino people"
"983","salita gawa"
"984","matamis pangako trapo gawa isko"
"985","yonsagutin tamang sagot depensahan yorme abot nalalaman abot kayasa akusasyon nilamay nakalaang tamang sagot ganon malinawan sakaling ma"
"986","kaung elitista kandidato tao tao hahakutin papunta pagmamaliit dignidad ordinaryong pilipino"
"987","kaming idamay katangahan paawa epek bbm di tatay ngaun ngaun matatalino mulat pilipino bayaran utang nyotapos"
"988","kayang isaing pagkakaisa"
"989","nanalo"
"990","pacencya silang dalang artista lumalapit bayan tao artista panic organic"
"991","triggered manok accomplishment"
"992","pasok pinklawans bash news item isko"
"993","earlier courtesy visit candelaria municipal hall yorme isko moreno domagoso"
"994","candidate balls push issue forward tolongges"
"995","atm townhall meeting candelaria yorme isko moreno domagoso"
"996","president candidate vision concrete plans country nagawa magagawa bata mabilis nakakaunawa ordinaryong tao"
"997","nagtapon basura dagat kukunin ulit yn defintion trapo"
"998","sends receipts videos basahin hayaan sumunod uso create trend instead hoping young cousin truth"
"999","trust isko team know dinadaan sipag tiyaga nagbubunga"
"1000","wanted serve people billion estatetax per madumb leni proved filipino voters real deal next president"
"1001","magkaroon government coalition communist iboto leni mabura unpaid estate tax illgotten wealth case ibotomo bbm"
"1002","excited campaign rally isko batangas"
"1003","magkaroon government coalition communist iboto leni mabura unpaid estate tax ill gotten wealth case ibotomo bbm patuloy pagbabago bansa iboto isko"
"1004","hope lito banayo something sleeve high hopes hope isko moreno takes advantage hype grand rally"
"1005","thank lucena mayor isko"
"1006","yorme galingan always support"
"1007","asleep attended free concert lots free food free giveaways including kpop cds"
"1008","problem hoping find"
"1009","suhol"
"1010","namang masama tumanggap pagkataloits peoples choiceso maiba namansa masipag"
"1011","values reflect choices"
"1012","true entertainer freebies"
"1013","mocha uson solid dds think easily decision personal followed prrds evaluation resibo search yt"
"1014","proudanother guinness record holder terms unpaid estate tax awarded ferdinand junior mahal magbura ganyang records pagkakaisa magbayad"
"1015","hmm guiuan airport magawa sapat namalaking bagay touristmay kumokontra kapangalan airport leyte masasapawan"
"1016","krapatan tumakbo pilipino bkit nman however government execute whats law everybody ordinary filipino paying due govt regardless status life"
"1017","housing better schools hospitals facilities help especially poor kababayans"
"1018","maraming salamat lungsod lucena probinsya quezon"
"1019","point desire people behind dreaming eyeing cabinet"
"1020","true"
"1021","class regional hospitals schools housing"
"1022","believe criteria campaign rally inside church poster lenlen"
"1023","check"
"1024","bagahe nation kailan makakalaya nakaraan haharap kinabukasan learning lessons past naniniwala pagsulong kampo isko umaba"
"1025","always proud path isko disappoint away"
"1026","kalmado sasabihin di paniniwala palagay magkakasira ipilit pede ikuwento isko dasal"
"1027","worries pinkish mahilig puna numa asenso tao magaling english"
"1028","pinklawan daming nagooffer food freebies tarps ultimo free kpop albums course free concert artista high society voters majority filipino voting population heto tunay masang pilipino"
"1029","gobyernong lagi kasamayan gobyernong maaasahan tao yorme isko moreno domagoso"
"1030","sumikat pangalan sumikat taglay galing talino"
"1031","pagandahan creativity maganda tignan inviting tanungin plataporma laman"
"1032","choice reflect personality"
"1033","fyi isko bayad tax excess donation natanggap"
"1034","lucena motorcade yorme isko moreno domagoso kinds colors unite"
"1035","dennis uy mocha banat mrrd"
"1036","mocha time dds choose better side"
"1037","yorme isko bumisita lucena"
"1038","amen tama yorme isko nakikipagaway"
"1039","opposition isko duterte lite antiduterte question di isipin pagkaopposition totoong iboboto"
"1040","artista kantahan mamamayan kalusugan"
"1041","philippines"
"1042","isko start calling undecided real key change landscape politics philippines oligarch elites dynasties trapos patronage politics rules ma muklat katotohanan"
"1043","waaaah never thought great discussion thank support di sinusukuan yorme salamat"
"1044","lucena concert kawaykaway bless seniors puhunan"
"1045","motorcade lucena nagsilabasan tao kalye organic organic yorme isko domagoso"
"1046","ill gotten wealth finalityfrom supreme court collected bir mandate"
"1047","dennis uy mocha banat mrrd billion"
"1048","big rallies happens miting de avance past elections pinks trying outdo big rallies push robredo poor nd surveys millions spent best chance pull surprise"
"1049","updated bbm supporters rason umaattend debate"
"1050","daily interview embedded media yorme isko moreno domagoso"
"1051","atleast nka upo dn di nakatayo"
"1052","hala"
"1053","tunay kulay pilipino isko"
"1054","wahh lolo la union loyal bbm hearing isko vision philippines switch happy"
"1055","manila zoo place"
"1056","ariana grande taylor swift balota"
"1057","buti nakaw"
"1058","good suggestion mahirap malalim sugat kampanya supporters nagbabuyan icancel self righteous kakampinks vp leni kc majority seen rallies honestly isko unity ca"
"1059","magpaka tanga magpakabobo gamitin utak gamitin puso"
"1060","pinakain binigay bbmpara kayong budol budolgising pilipinas gising"
"1061","joins onstage"
"1062","imagine lady approachable energetic loved"
"1063","thank quest"
"1064","important question ill start townhouse poor country likely land prices cheaper provinces condo towers housing units ibalik billion"
"1065","malenis moralista pakisagot nadagdagan pandemic nagabot donation fact check"
"1066","ariana showing class appreciating crowd liking pinklawans trend pinklawans recently opposite reaction songs pinklawans showing elitist hypocritical truly"
"1067","rural development plans aside modern technology agrivoltaic system"
"1068","happen works"
"1069","facts"
"1070","important question ill start townhouse poor country likely land prices cheaper provinces condo towers housing units ibalik billion"
"1071","considering inflation bases manila hosp least modern public hospitals region"
"1072","secret yn optics"
"1073","unity happen reason seek highest people"
"1074","place revisit"
"1075","projects iskos rural development"
"1076","madami switch maganda kinabukasan"
"1077","awayan pulahan pinklawan bansa naiipit tama"
"1078","heto speech yorme sincere"
"1079","masilaw surveys dumalo rally optics entertainment pagiging presidente tandaan madali propaganda drama magpakita resibo nagawa"
"1080","voters criticize candidates platforms tugma nagawa deciding president heres mayor isko addressing senate"
"1081","nakapikit mata heres end report yorme magpasalamat diyos nakatanggap fsp"
"1082","chance stand yorme save country falling wrong group traditional politicians next tax payers hard earned money go services due people"
"1083","watched banat live per prrd evaluated presidentiables scrutinized everybody followed pds opinion decided read lines"
"1084","worry covered yn called creative financing"
"1085","lupang hinirang"
"1086","nagawa mayor isko maynila panoorin views"
"1087","namang magpilitan decide"
"1088","pera"
"1089","etong gaslighter mangttrigger papakalmahin"
"1090","tara"
"1091","yorme wins comelec presidential debate"
"1092","must inclusivity gt exclusivity"
"1093","desidido pusong pursigido"
"1094","background meme meme noh makasagot nice madami good luck"
"1095","isko running serve people knows wants nobody else classs service isko corrupt victim ones victimizing sham"
"1096","reality check"
"1097","silent majority silent"
"1098","patuloy binubulag pulahan botanteng pinoy nanalo prang nkalutang kawalan anim taon knyang pamumunuan tyong marinig kongkretong direksyon patungo bansa yorme pagasa pilipinas"
"1099","watching vp leni kiko pangilinan debate leave speechlesspara totoo pinagsasabi"
"1100","nagsisilabasan silent supporters isko"
"1101","nice goosebumps"
"1102","ready always"
"1103","hula tatay geno magstart lumakas isko march coincidence think"
"1104","kulay langit asul kulay pilipino moreno lagi sinasabi kababayan awa diyos mauulit greatest president never"
"1105","omcm"
"1106","least dinonate campaign funds dineclare pumatay asawa di declare"
"1107","yorme level determination vision pilipinas"
"1108","nabasag solid north"
"1109","punta presidency full steam ahead"
"1110","least dinonate campaign funds dineclare pumatay asawa di declare"
"1111","nakaramdam totoong hirap hashindera bicol feeling nyang ginagawang fragile kababaihan"
"1112","pinks replies expecting endorse leni robredo idiots aksyon party commitee chose isko candidate uncle running lacsons vp hell either stay apolitical endorse isko"
"1113","hahahaang gagaling iskonians nakalaang tamang sagot panira mapanirang trolls resibo pahiya put good"
"1114","reddit predominantly leni isko supporters started invade posting accomplishments reasons voters"
"1115","omggg favorite vlogger isko hmmm lumalakas loob shareee"
"1116","galinggaling"
"1117","absolutely isko moreno doubt proactive kind leader knows"
"1118","guy regret backing mayor isko used lp guy backed aquino roxas understand emotional pull heart vs brain fighting face know brain telling"
"1119","isko able accomplish thru sound fiscal management two imagine president"
"1120","pilipinas"
"1121","people waking"
"1122","true"
"1123","talagang dds"
"1124","influencers switching isko"
"1125","yaaas welcome hope remember ahaha thank choice picking yorme hope events"
"1126","magbayad patunayan follow law"
"1127","debate iatf gets recommendations lgus health professionals sipsip yn job"
"1128","sumasagi isip katapusang bangayan pulahan vs pinklawan insanity expecting different results time choose different"
"1129","bbb life livelihood"
"1130","champion farmers sektor agrikultura ganda plano ser"
"1131","backfires youth leaders isko nagsisi"
"1132","matalinong pagpili matapang pagsuporta yorme salamat"
"1133","plano nagawa promises promises"
"1134","good luck yorme magsipag magpalambot bulalo"
"1135","matatalinong millennials naligaw obob kulet"
"1136","asarin kalaban posting"
"1137","nagawa yorme almost yrs"
"1138","style kapit silent majority sulong uurong"
"1139","mamamayan kalusugan willie ong"
"1140","agree regret sending kids dlsunow kakampink give telling isko best candidate"
"1141","tama"
"1142","gets donemanila prototype"
"1143","magparami support follow"
"1144","week office yorme"
"1145","remember billion pesos estate tax ms vivian velez"
"1146","maraming salamat kawit cavite"
"1147","witty"
"1148","matakot magshare support yorme social media accounts yorme bayan kabataan"
"1149","napanood yt lawyer nagtatanong sinisingil estate tax inaamin govt galing nakaw yn naitanong lawyer yn naasagot isko issue galing nakaw magbayad"
"1150","mayor isko hope pray win future looks bright hopeful president god"
"1151","generations needed president isko lead us attaining changed great nation"
"1152","necessarily unpaid obligation know money talk transparency isko transparent camp crucifies telling truth"
"1153","tutal debate lolo solid happy malaking tulong debates takot bbm kodigo"
"1154","matagal madami riders switch leni nakakakuha nagsiswitch"
"1155","family solid"
"1156","yehey welcome lipat"
"1157","altho know due several reasons possible di loyal nakikita survey isko us know best candidate staying put destined presidency"
"1158","galing sumagot presidente pilipinas"
"1159","singilin tanso estate tax sc final unappealable umaapela di gets president upholds law respects institutions"
"1160","friend disappointed"
"1161","great job vp leni supporters salute respect dedication hoping become team"
"1162","matolongges isko moreno"
"1163","uso paliguyligoy yorme isko"
"1164","id remind unpaid tax liabilities pinapasingil isko camp pamilyang isko makikinabang perang sambayanang pilipino apektado krisis panahong"
"1165","accomplishments ma consider magka chance resibo nman give chance compare aaply di namimilit yorme"
"1166","sinangayunan expert galing isko"
"1167","isko moreno domagoso president"
"1168","straight"
"1169","nakakatuwa"
"1170","suggestions ideas improve sanitation manila"
"1171","ty"
"1172","nagsusulat promissory note isko moreno nagawa"
"1173","tinignan konting kusa thank advance"
"1174","maynila noong tinupad"
"1175","love"
"1176","infrastructure dadaan pagkain pangunahing pangangailangan tao"
"1177","best choice candidate pagiging magaling crisis management suits yorme isko"
"1178","isko proud achieved known garbage boy running president kasabihan marunong lumingon pinanggalingan makakarating paroroonan help isko"
"1179","holistic approach leader envisioned better philippines yorme isko kapanatagan pilipino sentro serbisyo publiko"
"1180","marikina shoe capital philippines"
"1181","point"
"1182","needs govts help farmers govt needs subsidize agricultural sector puj drivers soaring gasoline prices ampwages bare minimum employees fare hike cause stress govt shld subsidize fuel needs"
"1183","intellectual thread isko president posted reddit posted fb whoever posted changing people choices slowly next president"
"1184","panis threat isko moreno kandidato"
"1185","akolols"
"1186","napatunayan"
"1187","candidates must continue repeat plea started yorme isko jr php billion estate taxes owed family message reach filipinos election true honest leader must lead example"
"1188","cavite mocha"
"1189","great leaders execute planned program"
"1190","star seasons incoming lady"
"1191","bayad income tax pera isko galing fans naniwala babawiin good deeds requires media hype hahabolin pera gobyerno pakinabang"
"1192","yorme isko talagang holistic approach bansa pilipinas"
"1193","maisabatas di tumakbo public office sinumang pending kaso bir subdivision bayad assoc dues makakuha clearance business permit pagprepresidente"
"1194","cto photo"
"1195","correction artista nakapagaral gobyerno panglalait tao nagsumikap magaral nakapagtapos magandang ehemplo anak leader nagsusumikap umasenso"
"1196","bughaw simbolo inspirasyon kapayapaan"
"1197","maraming salamat yorme nagbunga matagal paghihintay nanay kahapon masilayan bonus hug napakabait talagakahit pagod pagod nakuha bumaba god bless jef servida"
"1198","heart precious yorme"
"1199","saying mayor isko pretentious poor"
"1200","lumiwanag buhay"
"1201","theyll failed realize us message theyre unwitingly sharing"
"1202","pnalangin mabawi ninakaw bayan"
"1203","great go win"
"1204","oo naaalala elections believe politically motivated happened election period gaba nanggigiba nagreresearch charot"
"1205","mawala stress"
"1206","stupidity key"
"1207","isko moreno pro active debate eye opener filipino people truly loves philippines critics bashers refuse truth"
"1208","yorme isko moreno domagoso pilipinas god"
"1209","pamilyang utang estate tax sisiguraduhin sisingilin clearly guy president republic"
"1210","agree ping able give good advice isko"
"1211","galing baba nakaahon napakainspiring kabataan manalo yorme anak mainspire storya buhay"
"1212","misinformed palipat lipat yorme enable pulitikong kurakot nyang sinalihan magnanakaw loyalty tao partido pulitiko halina"
"1213","wellsaid mr president"
"1214","liberal party marcoses tested proven nothing fuck country fuck countrylets rethink choice instead proved fast efficient"
"1215","sang ayunan bise presidente senador labor leader presidente clearer vision proven track record country claim pilipinas"
"1216","clearly debate isko strongest"
"1217","thank leni ping leody matter god"
"1218","compel advice kilalanin god"
"1219","pulahan pinklawan magtigil tao bayan naming leader makatao makabayan makadiyos salita madaming nagawa serbisyong pantaypantay"
"1220","isko seeks build fairer society equality opportunity programs education health housing agriculture address minimum basic needs"
"1221","ayoko masikip ayoko tubig ayoko mabaho ayoko pagkain ayoko putik isko nasolusyunan iyan"
"1222","congrats yorme isko napakagaling napakabilis isip konting time binigay nasagot tanong naipasok estate tax bbm"
"1223","pangangampanya natutunan nagpatibay plano mamamayang pilipino"
"1224","followup question paninindigan pagdating proposal gawin work week makatipid empleyado inooppose employer"
"1225","di nakanuod"
"1226","suggest"
"1227","sorry pinangako uso yorme promises meant broken"
"1228","trabaho"
"1229","matiyak sapat trabaho matatag kabuhayan dekalidad standard kasanayan gagraduate papasok mundo"
"1230","puntong pilipinas handa namang covid surge palalakasin pagtugon nakaupo puwesto"
"1231","budding bromance"
"1232","true nasentro metro manila dev time expand outwards madecongest mm tagal problema fm roads agri industrialization"
"1233","candidates fine debate ping good pacquiao respectable vp leni usual self bbm winning fight isko moreno won"
"1234","ah talino iskolars"
"1235","thank hopefully youll abreast isko hoping earn full support soon"
"1236","welcome team isko"
"1237","kulay bukas asul"
"1238","shine"
"1239","point nun montemayor nagcorrect sinasabi mp didnt notice error sinasabi isko crisis manager maspot mali effective bilis kil"
"1240","tunay"
"1241","labyu yorme great debate president"
"1242","mouths babes"
"1243","ur thoughtfulness truthfulness selflessness innovativeness different face covid matters visibility ur tasks god fearing publ"
"1244","napakagood vibes yorme nagkamali pagpili makadiyos makabayan makatao"
"1245","god"
"1246","pwedeng umasa umasa imported goods isko moreno domagoso"
"1247","napakabiti tao yorme tunay napagkakaisakayangkaya gawin yorme"
"1248","possible beat highest chance beating enormous task literal umahon pagiging basurero hangang pagiging mayor political family sinandalan"
"1249","isko moreno addresses employees lucena hall physical flag ceremony pandemic set hold motorcades townhall meetings around quezon"
"1250","lucena mayor dondon alcala welcomes isko moreno alcala belongs president dutertes party pdplaban running mayor elections son mark seeking mayoralty"
"1251","manila mayor isko moreno joins lucena mayor dondon alcala hall ceremony embarks campaign events quezon"
"1252","think twice voting ferdinand jr says manila mayor isko moreno filipinos"
"1253","think twice voting ferdinand jr says manila mayor isko moreno filipinos"
"1254","think twice voting ferdinand jr says manila mayor isko moreno filipinos"
"1255","think twice voting ferdinand jr says manila mayor isko moreno filipinos"
"1256","manila mayor presidential candidate isko moreno scored win demand marcoses pbillion estate tax debt supported rivals read"
"1257","manila mayor presidential candidate isko moreno scored win demand marcoses pbillion estate tax debt supported rivals read"
"1258","manila mayor succeeds criticism ferdinand jr common talking point comelec debate"
"1259","manila mayor succeeds criticism ferdinand jr common talking point comelec debate"
"1260","friend sent tuwang tuwa bumaba nanay lola"
"1261","manila mayor presidential candidate isko moreno scored win demand marcoses pbillion estate tax debt supported rivals read"
"1262","manila mayor presidential candidate isko moreno scored win demand marcoses pbillion estate tax debt supported rivals read"
"1263","th president republic philippines isko moreno domagoso"
"1264","manila mayor succeeds criticism ferdinand jr common talking point comelec debate"
"1265","presidential candidate manila mayor isko moreno advises filipinos think twice voting ferdinand bongbong jr familys pb unpaid estate taxes"
"1266","manila mayor succeeds criticism ferdinand jr common talking point comelec debate"
"1267","isko moreno prepare covid surge building covid field hospitals put luneta buying covid treatmentsmedication resolving philhealth issues"
"1268","problem isko anyway president"
"1269","manila mayor presidential bet isko moreno scores win comelec debates demand marcoses pb estate tax debt backed rivals vp leni senator lacson labor leader leody"
"1270","malaking tulong iyan makababayan"
"1271","cavite"
"1272","nailed yorme great job"
"1273","ha nanggaling donation kilala yorme obligasyon iyan ibayad bayansee"
"1274","indeed"
"1275","change iskoming"
"1276","manila mayor presidential candidate isko moreno says metro manila become spoiled says elected focus building infrastructures roads developing rural farflung areas country"
"1277","nice meeting yorme hope soonest kabankalan negros occidental"
"1278","guy plan isko moreno ftw"
"1279","berks ah galing iyan president engage work"
"1280","isko moreno continuing build build build tao"
"1281","isko moreno continuing build build build tao"
"1282","moreno unused bayanihan funds equipment medicine hospitals"
"1283","fake news syndrome"
"1284","salamat pangako mayor bubuhusan atensiyon pondo probinsiya tularan exmayor pangakong napako probinsiyang nadaya"
"1285","totoo distribution subsidy higher ncr schools compare us province"
"1286","sense filipino"
"1287","include civil society"
"1288","rich poor"
"1289","tao priority yorme"
"1290","tagos puso sagot"
"1291","goosebumps yorme"
"1292","isko sidesteps question stance vs disinformation embracing mocha uson support"
"1293","local government units"
"1294","mark"
"1295","maraming tawa yo sen mannyhindi invite entertainers"
"1296","yorme job"
"1297","yorme"
"1298","big yorme president"
"1299","tunay solusyon mabilis umaksyon"
"1300","nailed yorme"
"1301","equal opportunity filipinos"
"1302","needs priorities"
"1303","yorme thank taking care us know basic needs"
"1304","totoo yorme"
"1305","good lesson learned yorme"
"1306","real talk"
"1307","agriculture indeed"
"1308","president"
"1309","political empty promises"
"1310","sisihin gahaman cynthia villar rice tariffication law"
"1311","isko moreno continuing build build build tao"
"1312","montemayor"
"1313","agriculture added great"
"1314","isko moreno food security thrust"
"1315","isko moreno food security thrust"
"1316","subsidy"
"1317","catching education"
"1318","pandemic endemic"
"1319","catching"
"1320","good plan us filipinos yorme"
"1321","steam agriculture added"
"1322","magandang lucena pinuntahan lungsod lucena probinsya quezon kasamahan aksyon demokratiko patuloy pagiikot maabot pilipinas god"
"1323","evil vs evil yellow vs red red vs pink problem"
"1324","go yorme panonood vlogs mabusising pagcheck dn platforms fresher faster younger ways country god bless"
"1325","best"
"1326","pandemyang kakaharapin minabuti life livelihood itatawid covid pilipinas god"
"1327","blessed sunday ahead next president next six gods grace divine intervention comelec debatesawesome udanambawan yormegod bles"
"1328","itutuloy build build build ngunit magpapatayo pabahay eskwelahan ospital kapakinabangan kababayan tao pilipinas god"
"1329","pagkain pamilyang pilipino pagtutuunan pansin pagtitibayin sektor agrikultura bansa magsasaka mangingisda gobyernong maaasahan pilipinas god"
"1330","thank mspiayorme thank congrats substantial response start ended comelec debatesgod blesses always god"
"1331","leader engages thinking always scanning horizon preparing trying"
"1332","init siguro tiis ganda tao mka papicture yorme"
"1333","straight"
"1334","mom told used kid accomplishments extraordinary hell continue good th country"
"1335","willie ong president"
"1336","willie st round"
"1337","dumating sofitel presidential candidate willie ong presidential debate mamayang ika gabi abangan tunay solusyon mabilis aksyon bayan"
"1338","pong salamat nagorganisa live streaming lider isko bai visa kakampi pagkapangulo yorme domagoso presidente"
"1339","pilipinas god"
"1340","nakakatuwa calasiao posters"
"1341","excited surprise iskorganic fever"
"1342","cavite iskorganic biyernes"
"1343","cavite"
